age mass fe/h mg/fe si/fe
4.627109256770472 0.625 -0.29452294270491985 -0.29933898896690575 0.061419584944278
8.238192819642501 0.775 -0.13221586572769017 -0.14748717530607527 0.17051990968833558
11.202926014179157 0.725 -0.3974403570301853 -0.09645698460951393 0.22499844240290562
9.739999999999998 0.75 -1.3406068982617438 0.07101556700899098 0.4627353466487548
12.0 0.525 -0.6338787944866486 0.017183421187217676 0.31802087474273466
12.563458418230082 0.875 -0.5483546332584743 -0.05495273130574978 0.27855319965210557
12.379999999999999 0.925 -0.914227733519275 0.04580094358768138 0.37700098843837854
6.33901888263835 0.875 -0.6692312364710892 0.037858733048231744 0.3302338595934129
8.32 0.725 -1.1416576898469684 0.13910184182360438 0.4515007577942121
10.62 0.675 -0.994555315932238 0.08917075791336845 0.4288839918862707
8.994459563185728 0.75 -0.927094097255062 0.025516232441765443 0.4106176754418134
3.6641092239698763 0.625 -0.3881134624175931 -0.3061838815349588 0.07484678968871827
8.345807001004419 0.65 -0.3541854551588029 -0.13091074468601743 0.2494981973417869
11.639999999999999 0.625 -0.703855506692264 0.017396514680761553 0.31105272892666125
5.999999999999999 0.8500000000000001 0.2685473864699047 -0.4347496598400615 -0.07455869941545373
11.6 0.575 -0.9381590793623686 0.05969312671940333 0.3585485531596017
10.959999999999999 0.55 -0.5488420448304613 -0.08769519593795072 0.2670197828761442
9.719999999999999 0.575 -0.2549701513366481 -0.1627993923649244 0.19584563212554842
2.1684975097392827 0.525 -0.0014983328124032816 -0.31385476291760306 -0.01580651056049056
5.571879306486153 0.6 -0.25565679560981736 -0.2712605641728712 0.06333970476843964
7.886031177937345 0.9 -0.3945755605740257 -0.2985980542632818 0.06799238559981534
11.554046183049252 0.725 -1.3354032676469954 0.16616415628907888 0.4768371535430034
4.492229861497601 0.75 -0.41384041528629845 -0.33065657699612844 0.05104135877359317
2.918244342309119 0.525 -0.12135023161730579 -0.3124338193296413 0.040388598908235235
5.290412660532568 0.95 -0.22787119574334747 -0.27683406141378214 -0.01563465752776362
10.543272518448315 0.675 -0.30275767710305795 -0.09903492805315497 0.27159906184685534
10.650644957277567 0.625 -0.34367785399899276 -0.021675099875828732 0.17185423435169592
1.826768489890708 0.55 -0.07173533747219477 -0.35201858112575424 0.03723405200044793
12.42 0.6 -1.012118515678418 0.12327531648268314 0.45909909040527236
9.854160097677315 0.575 0.04608939958956981 -0.31275888317554507 0.04034271147236769
12.6 0.5 -0.5038131628681044 -0.058070457170317974 0.26459744028960763
10.34338887734859 0.775 0.4004145325687434 -0.4496736595137702 -0.07606321804663935
9.434874677532534 0.575 -0.30758175601195825 -0.31488241452060284 0.007122036129407249
11.804671768601699 0.9750000000000001 -1.227861517472778 0.13708797651673843 0.4504433291264692
11.366870457945838 1.0 -0.4100929489773394 -0.26380412402838127 0.08601907618907015
9.78 0.925 -0.5599764903134727 -0.01509010101889797 0.3252083401301012
9.009763687142303 0.65 -0.575871224121368 -0.018110442472726224 0.24485286440835805
11.02 0.875 -0.8329483760231737 0.09766308570157517 0.3561477966861238
8.152448402339287 0.75 -0.4722452526505003 -0.018909752268600116 0.24116835202863718
7.415730199542154 0.5 -0.7066655465728552 0.07264209130911031 0.32291730022601184
13.307720136900766 0.625 -0.5444429192151697 -0.045809730436110335 0.2977182765916325
2.2736050582471985 0.75 -0.022958771104993513 -0.285548305350948 0.03231868601306324
13.351277158573236 0.525 -0.12518258468936488 -0.2097570607773498 0.10335729734025077
3.719999999999999 0.6 -0.26338371126331017 -0.13171441895061697 0.1807338575802329
10.324773680484961 0.65 -0.3240748598703741 -0.2745331535918757 0.01710197950619395
7.767866066046294 0.65 -0.38540924634880713 -0.2346284233180929 0.03434954668265246
10.299677970987267 0.6 -0.6028260351068124 -0.008730391673392863 0.3079205778350731
6.666208287205277 0.925 -0.4038690347327754 -0.27257559086386407 0.030800383598352032
11.315266892475673 0.825 0.11164632196220474 -0.3389716802485165 0.013891746778694921
5.923839108201576 0.525 -0.2560759699285299 -0.4209354457195782 -0.05766106978412145
4.999999999999998 0.8 -1.0622336790010614 0.11280369604149251 0.45007609677835053
7.538376291026231 0.575 -0.35748028723930764 -0.0690027443391974 0.30423405478474
5.376961849269078 0.7 0.006672815677990081 -0.31574985693342944 -0.01098945255931719
11.459999999999999 0.6 -1.1539987128452416 0.1286896188771534 0.4675497968779262
13.26 0.725 -0.3050835246287625 -0.13422941956467493 0.23226253369981995
3.8112454576711317 0.575 -0.10264970896681 -0.34896700485123794 0.05509244636381602
10.54905417765205 0.6 -0.5250567175077201 -0.08407966353262755 0.28624129950053256
9.899999999999999 0.55 -0.7332627037970337 -0.010808005211998956 0.34691926354459257
1.3840030764975124 0.55 0.004901319287186344 -0.3529126222082592 0.006440942344185952
2.78722075556689 0.7 0.042254238631910856 -0.3649621328060127 0.010795300908260492
11.387179565654643 0.95 -0.729806522286765 0.0038487524260426946 0.3155595951105102
3.0541555641379543 0.8500000000000001 -0.470036697689326 -0.253943643354361 0.09851863610633552
6.446944521715122 0.725 -0.9231521215695129 0.12249999531042507 0.45070883625340286
10.07119024716796 0.6 -0.3728110894390114 -0.017388819584981015 0.2335374312463094
3.6937908093864404 0.9 -0.17472944382934588 -0.3006779717055327 0.028804702237448666
5.248391975758719 0.75 -1.0941142386954104 0.17092754205930938 0.43115102525850607
3.110178670321252 0.725 -0.21716768362539013 -0.3792671914808352 -0.03404272039178911
