age mass fe/h mg/fe si/fe
0.44083138844492636 0.5 0.02883616408805747 -0.4569724155482119 -0.13144200697462827
3.0132574260974474 0.625 -0.001143234399995194 -0.40052475985407315 -0.03931452539499917
2.6599999999999984 1.0 -0.011760914808665018 -0.3662615976437177 0.015613236234174495
8.022945381967416 0.575 -0.08350615695642234 -0.3382589636502515 -0.0010642685100220957
5.638100499063926 0.55 -0.09092963120023656 -0.24187123649893225 0.002569338357877912
2.719396639134322 0.575 0.004531035055820292 -0.38657494894049654 -0.029677801113241364
5.178260207001615 0.55 -0.1389686996748788 -0.3034194503838806 0.0586766205972547
9.214622826966204 0.625 -0.22395135321010645 -0.2124586888225299 0.13569110922477345
10.672437791700753 0.625 -0.37267521688890454 -0.10420275110233412 0.1830326752699652
8.224533355633435 0.5 -0.798483912341046 0.0643778513809983 0.3794072598560076
1.3729225513703738 0.525 0.04006614280171487 -0.4125523114778858 -0.04460741594175042
6.912977085621017 0.7 -0.16054176058242264 -0.30251975118104146 0.04699804307565407
1.396845748222294 0.9 0.019048439175300642 -0.3973297759644518 -0.11687814655460049
7.419999999999999 0.675 -0.41419312332047814 -0.03787899606777215 0.2331372921488425
5.021094121817893 0.5 -0.12181210032835456 -0.3072000774896313 0.028537870802982472
8.603993557469014 0.8500000000000001 -0.37438396877016034 -0.04977734716516247 0.1893005282176266
5.707989497245969 0.6 -0.15373150727239865 -0.19569236294643097 0.14506362529235348
8.875756533536332 0.875 -0.19016285110359116 -0.2032141414001831 0.04677969142335536
6.715647640393006 0.7 -0.09604662556096347 -0.32599064619084256 0.033307094311612676
11.386391882311644 0.9 -0.42327916359370366 -0.05275043381893131 0.1842895721504177
5.426868554972162 0.8500000000000001 -0.3234087749115377 -0.1798002078324164 0.10669371124081571
13.386053800863806 0.825 -0.11376978977269317 -0.2948910881423765 0.08193084615747354
10.74064361007151 0.9 -0.30866434086172123 -0.08888245967943696 0.18482167243039793
5.454328759063764 0.825 -0.49996539942578094 -0.03524214916436373 0.2972018005791242
12.139999999999999 0.575 -0.3333931896749133 -0.16642764547346864 0.22067368774375473
13.209424327445062 0.575 -0.26337475471352073 -0.15092973521662761 0.1543492667616448
3.903981433964928 0.625 -0.08162296930977045 -0.3230957985949346 0.040346142806426274
4.100383793850029 0.7 -0.09908786372587683 -0.3290533215023988 0.0017521213050737962
5.139999999999999 0.875 -0.12888611097590633 -0.2546896175997339 0.09900942839683916
0.9740448522250938 0.55 0.0031239932869565785 -0.44737857717526286 -0.051542594283826765
1.3575251674912714 0.625 0.018937837092409253 -0.3800074865069738 -0.009628932247624823
7.039999999999999 0.525 -0.22615403874310366 -0.22332072734883332 0.07380527380181287
8.569606929144445 0.525 -0.2384082095584608 -0.20662269856924317 0.12541901544543893
8.004592149424596 0.625 -0.12979699475352655 -0.24143334085486445 0.052692306156380556
7.531141468204238 0.525 -0.007915277894510683 -0.35930191615984525 -0.04603997011131497
7.335397140269583 0.625 -0.09775059397103177 -0.3675664813940035 0.04320940669490046
5.279335115220474 0.675 -0.13220462389975696 -0.2889847135495373 0.021000079735545747
7.489140137763429 0.525 -0.4290823330613167 -0.07793510087152075 0.1612578168777255
0.9726277247775198 0.925 0.06185443574823433 -0.376091118300988 -0.013002695016773827
8.698079981346684 0.525 -0.16851720535322004 -0.2663516292037035 0.10349957226613307
